q1,q2,q3,iqr
68.49542489515292,146.46332874264272,291.88629899116904,223.39087409601612
64.65751350719201,165.55765955298705,268.35846788851825,203.70095438132626
76.10575176141175,169.654660634862,305.37759040714786,229.27183864573612
