q1,q2,q3,iqr
41.87653378326363,113.81146073258896,190.7731047904685,148.89657100720487
43.01744180819583,145.1288589105442,269.97528857093704,226.9578467627412
58.30704296147142,121.82918553386139,187.01268744758568,128.70564448611427
