q1,q2,q3,iqr
42.0032448153074,107.49785498063014,187.65341923489484,145.65017441958744
34.41976889471607,104.25010293950521,199.41280212087173,164.99303322615566
43.78298995150362,133.01857871663844,188.30759517345973,144.5246052219561
